mean,vol,sharpe,mdd,hhi,trial,method,shrinkage,denoising,detone,views,view_branch
0.003494383868367795,0.12918266979989806,0.027049943105785713,-0.9069127951590795,0.03476798482752021,0,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.012084376834524319,0.11898832977868296,0.1015593449954258,-0.7633032252434208,0.047169585965312615,0,NCO,lw_constant_corr,mp_constant,True,False,none
0.011008415689723446,0.10906826588709065,0.10093142675449351,-0.7133016186363649,0.02356339611897453,0,IVP,lw_constant_corr,mp_constant,True,False,none
0.013466609211499662,0.11085908177512613,0.12147502032079559,-0.660608429333359,0.03790114401308143,0,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.016218459659539868,0.12591200455698426,0.1288078902124939,-0.9136508380289552,0.02920273547948922,1,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.011838863479722529,0.12389679877565112,0.09555423220469529,-0.9301347520164669,0.08512213118470391,1,NCO,lw_constant_corr,mp_constant,True,False,none
0.01281223655403762,0.11965962785144856,0.1070723416408774,-0.8982001635086561,0.024261833180880876,1,IVP,lw_constant_corr,mp_constant,True,False,none
0.013839171673633206,0.12150868545289539,0.11389450574612846,-0.8691496591197201,0.05240905007403719,1,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.002535662589537605,0.13588161441254726,0.01866082177843776,-0.98227818776227,0.08931677208660133,2,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.0020331189226961677,0.13117360929521257,-0.015499450945998104,-0.9787490177114616,0.06171953921690943,2,NCO,lw_constant_corr,mp_constant,True,False,none
-0.0013280957086238563,0.12304421904850589,-0.01079364572251466,-0.9680310827118981,0.023931386577447027,2,IVP,lw_constant_corr,mp_constant,True,False,none
-0.0009753823355169404,0.12934786898928788,-0.007540768496079184,-0.9690679214183522,0.058674613647416766,2,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
-0.00371601972010578,0.1257572970538481,-0.02954913795964512,-0.9654475134898645,0.02822513871889554,3,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.002335990380774961,0.12727953986613932,-0.018353227731757855,-0.9477397000557567,0.05400417505244855,3,NCO,lw_constant_corr,mp_constant,True,False,none
-0.0017906858088431205,0.11531569348585892,-0.015528552573351019,-0.9119366281382362,0.022702608877036387,3,IVP,lw_constant_corr,mp_constant,True,False,none
-0.002275083337665662,0.12504690300303223,-0.018193839935342505,-0.9401569635679491,0.03884200389641211,3,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
-0.0032296338062835924,0.12209859901246813,-0.026451030825729183,-0.9741817497701742,0.025642174031743743,4,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.002516337864593651,0.13443764670688577,-0.018717509017851984,-0.985494366520955,0.07468463007064505,4,NCO,lw_constant_corr,mp_constant,True,False,none
0.0006396075139100055,0.12043914604707673,0.005310628104708479,-0.9414164681660201,0.02422058706552156,4,IVP,lw_constant_corr,mp_constant,True,False,none
0.0004197472210499313,0.12453692762705483,0.0033704639181685856,-0.9629857657360401,0.04168193326845319,4,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
-0.0047394204544119614,0.14779917088060288,-0.03206662409634596,-0.9984772577889912,0.03467022905658079,5,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.00527807962547969,0.13384881582527083,-0.03943314397588976,-0.998316397603562,0.08194296666390198,5,NCO,lw_constant_corr,mp_constant,True,False,none
-0.009172307011005715,0.13427883039870955,-0.06830791557911539,-0.9989167059444387,0.023242001603352602,5,IVP,lw_constant_corr,mp_constant,True,False,none
-0.007939277745562358,0.13714745336552375,-0.05788862680770893,-0.9990037450035383,0.04654451908122896,5,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
