mean,vol,sharpe,mdd,hhi,trial,method,shrinkage,denoising,detone,views,view_branch
0.012913590663988034,0.12248791254537361,0.10542746949907389,-0.6545599124429372,0.02508735770560644,0,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.012511932463449045,0.11280983402604405,0.11091171768278235,-0.6721272011108123,0.07994547442253379,0,NCO,lw_constant_corr,mp_constant,True,False,none
0.01413147787206677,0.1152694862263451,0.1225951319345292,-0.6425337283543548,0.023303662065778327,0,IVP,lw_constant_corr,mp_constant,True,False,none
0.016179024657127165,0.11713946804000609,0.13811762105205652,-0.6581670737983709,0.04606572694977037,0,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.007683722215159115,0.1327104133069018,0.057898412216772235,-0.945124971080204,0.02611637488374825,1,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.0074381367052113005,0.12984331251959186,0.05728548171498386,-0.9198884690301384,0.04805241172503095,1,NCO,lw_constant_corr,mp_constant,True,False,none
0.00653651535824844,0.12114663592138086,0.053955401307522986,-0.9286570252660129,0.024189548888579656,1,IVP,lw_constant_corr,mp_constant,True,False,none
0.0075599820793560545,0.12473834419638298,0.06060672143758233,-0.8904106925085117,0.035456359645534494,1,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.0008286136669154313,0.13316533741386483,0.006222442589049721,-0.9665099429732613,0.02905613309091544,2,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.002901514871487688,0.12760629713872398,-0.022738022625252114,-0.9608802723137922,0.06851133085821431,2,NCO,lw_constant_corr,mp_constant,True,False,none
-0.0008252424866325925,0.12316628148165988,-0.006700230588261896,-0.9673831425873337,0.02351534146176622,2,IVP,lw_constant_corr,mp_constant,True,False,none
-0.0018829521996498336,0.12514435166644142,-0.015046241996231603,-0.9604834443911034,0.041359245321229005,2,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.002734825218322002,0.12417307071388219,0.022024302069500422,-0.8955850510983283,0.027135811308553536,3,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.00846994469661509,0.13214764011412491,0.0640945588527817,-0.9202094807866567,0.055347616094472286,3,NCO,lw_constant_corr,mp_constant,True,False,none
0.0030179103269008306,0.11785332029145446,0.02560734241014041,-0.8821589253055648,0.02281799379088945,3,IVP,lw_constant_corr,mp_constant,True,False,none
0.006389422220841111,0.12734720404575345,0.05017324305365462,-0.9169984518756715,0.036727064688723735,3,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
-0.0014381323039844376,0.12443733218471441,-0.0115570808110714,-0.9576041068770418,0.03061337440997618,4,Markowitz,lw_constant_corr,mp_constant,True,False,none
9.70705213487259e-05,0.11970891807873905,0.0008108879681300474,-0.9261254870560613,0.08174070789471287,4,NCO,lw_constant_corr,mp_constant,True,False,none
-0.00035215614561591246,0.11800067660607431,-0.0029843570032106084,-0.9461166264066951,0.02413026681939142,4,IVP,lw_constant_corr,mp_constant,True,False,none
0.00046199922828990547,0.11467322145366518,0.004028832733826632,-0.917740838571617,0.0479701844855717,4,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
-0.004910451542392305,0.14805078689361723,-0.03316734510764588,-0.9985715727906023,0.028908164494498137,5,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.010410464702521945,0.14087261426438022,-0.07389984743883851,-0.9993951986160388,0.07270935442038882,5,NCO,lw_constant_corr,mp_constant,True,False,none
-0.00842649103911786,0.13350923598970532,-0.06311541652222845,-0.9986282975459344,0.023615762034513325,5,IVP,lw_constant_corr,mp_constant,True,False,none
-0.012263776148155553,0.1386275228616258,-0.08846566608788395,-0.9995275252238683,0.03994217666235556,5,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
-0.006747059255430957,0.13071039538265966,-0.05161838303393594,-0.9901854283531065,0.02291138439104208,6,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.005993675507288034,0.12481916220653247,-0.0480188730743326,-0.9845703171711437,0.07805503356614817,6,NCO,lw_constant_corr,mp_constant,True,False,none
-0.00750421208940607,0.12483008723948284,-0.06011541171920632,-0.9878557899401685,0.023826597397413017,6,IVP,lw_constant_corr,mp_constant,True,False,none
-0.008576168591514713,0.1272055632332118,-0.06741976037419219,-0.9894316309139596,0.045644495342027046,6,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.012141878507521974,0.1235831361981678,0.098248667908492,-0.7783040173591049,0.028206776724794557,7,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.008835167003811085,0.12238623115658524,0.07219085774800002,-0.759946934633996,0.060472665772214065,7,NCO,lw_constant_corr,mp_constant,True,False,none
0.009265496106807559,0.11686421971629249,0.07928428503798529,-0.7425157807897009,0.022737932000881513,7,IVP,lw_constant_corr,mp_constant,True,False,none
0.00853352794299119,0.11810821309843134,0.07225177419124187,-0.7449447034535837,0.04245564160704952,7,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.0021498235858695173,0.11863595812249922,0.0181211802886235,-0.9088688072406504,0.026486543996765855,8,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.0044935521313387815,0.10925826044237485,0.041127802265052985,-0.8398766490028122,0.06800812456648503,8,NCO,lw_constant_corr,mp_constant,True,False,none
0.0016615995407031246,0.10842858017865122,0.01532436870380561,-0.8993398705769755,0.02270214384040391,8,IVP,lw_constant_corr,mp_constant,True,False,none
-0.0004625290208064825,0.11320366510133578,-0.0040858131261771215,-0.9325187890255733,0.041785459184267494,8,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.010551655167608788,0.12659128437964035,0.0833521456017588,-0.9012016711236791,0.02420275796191915,9,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.014462749647191268,0.12784769481345667,0.1131248370819734,-0.8864887746307574,0.0711038527761255,9,NCO,lw_constant_corr,mp_constant,True,False,none
0.010517194183656571,0.12282296937585867,0.08562888714558417,-0.8963012440464592,0.024035463969339827,9,IVP,lw_constant_corr,mp_constant,True,False,none
0.014373287205110481,0.12981400840450688,0.11072215843001999,-0.8915701376712895,0.037172317563949585,9,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.0146678873111612,0.1431370306730197,0.10247444174363131,-0.7587235326445364,0.024350166797622596,10,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.010235027860097,0.12853191100954778,0.07963024730299915,-0.7064077953973094,0.09318569206599571,10,NCO,lw_constant_corr,mp_constant,True,False,none
0.014242832033091794,0.1336873591823747,0.10653836024657613,-0.6716650030192438,0.02459528591723622,10,IVP,lw_constant_corr,mp_constant,True,False,none
0.012268306621356173,0.13035528279530062,0.09411438000964804,-0.6702773055798221,0.0499575056275295,10,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.017364311318340837,0.1454277702758378,0.11940161968574471,-0.9492084520262536,0.026453185570829017,11,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.01201743104152105,0.12039689633111962,0.09981512321024032,-0.8762269343234959,0.07559894192667221,11,NCO,lw_constant_corr,mp_constant,True,False,none
0.016286532917904425,0.12284484523847597,0.13257807347272213,-0.8686181108322836,0.023878856308387385,11,IVP,lw_constant_corr,mp_constant,True,False,none
0.012807232385888991,0.11794443730805836,0.10858699806527773,-0.8716471105165158,0.04997206389841341,11,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.0021054919596657047,0.12853412598426617,0.016380801157095483,-0.9752391433530178,0.026173093460442668,12,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.0015226787526083842,0.13164110911454185,-0.011566893980450467,-0.9918049676064167,0.06859970581963883,12,NCO,lw_constant_corr,mp_constant,True,False,none
0.0001367308170311304,0.12265620131995542,0.0011147485048338143,-0.9783376968276785,0.022191917158617028,12,IVP,lw_constant_corr,mp_constant,True,False,none
-0.003010641368561237,0.1320569309137909,-0.02279805647235463,-0.9940564506207857,0.0380159980722811,12,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.013389024156124332,0.13380055792538995,0.1000670278481968,-0.9513630511368859,0.025848858783691427,13,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.012189411311756894,0.13250018347853074,0.09199542967908397,-0.9477294878625584,0.07160440501826947,13,NCO,lw_constant_corr,mp_constant,True,False,none
0.011916616748410025,0.12731441709426009,0.0935999003121044,-0.9454186532082667,0.023983508321994827,13,IVP,lw_constant_corr,mp_constant,True,False,none
0.00854267322717585,0.12281339974647786,0.06955815281346192,-0.9610953219301157,0.046702248749843196,13,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.0014675053519686155,0.13979789020934577,0.010497335473092943,-0.9730974434473956,0.02705220548992854,14,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.004043728742086865,0.1496659853422878,-0.02701835512465837,-0.9921410601799786,0.04650546330204304,14,NCO,lw_constant_corr,mp_constant,True,False,none
-0.0019327318679514727,0.13143406129644425,-0.014704954323655635,-0.9768330733800451,0.022821895596829043,14,IVP,lw_constant_corr,mp_constant,True,False,none
-0.0047149308019621625,0.13784867913886523,-0.03420367051307222,-0.9885395934205752,0.03661503248497105,14,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
-0.009644799359737711,0.13043248998112134,-0.07394476147054882,-0.9921812386991227,0.028820846029564386,15,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.007526228803531789,0.13705569983581506,-0.05491365052670461,-0.9906413486377964,0.08625138234144306,15,NCO,lw_constant_corr,mp_constant,True,False,none
-0.007487931263464111,0.1238120253248011,-0.060478222884733854,-0.9822025938420905,0.023012643973625416,15,IVP,lw_constant_corr,mp_constant,True,False,none
-0.006831945704108849,0.12650270206980366,-0.05400632233361311,-0.984192113921903,0.0507505377626759,15,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
0.0013304405990993255,0.12186044304217246,0.010917739718277406,-0.9591229498977419,0.025291141142645884,16,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.002554592917207328,0.11202400303429119,-0.022803978147456026,-0.9627109259451027,0.07480471890993376,16,NCO,lw_constant_corr,mp_constant,True,False,none
-0.0007032311852066286,0.11250251483920985,-0.006250804137182582,-0.9558155908137547,0.023893992737460696,16,IVP,lw_constant_corr,mp_constant,True,False,none
-0.0016809332752832282,0.11468169229939637,-0.014657381152697015,-0.9654267915880983,0.03919520129223627,16,Posterior-NCO,lw_constant_corr,mp_constant,True,True,corr_blend
-0.010699187731745899,0.12334395367260341,-0.08674270130871936,-0.9983379799225647,0.02620301309049266,17,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.011368139566366132,0.12049708848887358,-0.09434368671340548,-0.998493189553998,0.07625044661428758,17,NCO,lw_constant_corr,mp_constant,True,False,none
