mean,vol,sharpe,mdd,hhi,trial,method,shrinkage,denoising,detone,views,view_branch
0.009857074566214881,0.13229746131339276,0.07450690639324098,-0.6741894918638078,0.028771207657833208,0,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.012495684482110556,0.11494833852792946,0.10870696037912476,-0.6394688446489867,0.060005156787771546,0,NCO,lw_constant_corr,mp_constant,True,False,none
0.014622078700791573,0.11515716084311595,0.12697498439185165,-0.6385263246883454,0.023881024652026985,0,IVP,lw_constant_corr,mp_constant,True,False,none
0.00689379380209361,0.13207471637087978,0.05219616586328992,-0.8036456653142421,0.047843992756181425,0,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
0.007665812909371472,0.14470115191485,0.052976861675776254,-0.9638240042336623,0.03251839676193651,1,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.0027259049340829203,0.12842102151966933,0.021226314055165698,-0.9441760173398174,0.060427882891689155,1,NCO,lw_constant_corr,mp_constant,True,False,none
0.001783896860322449,0.13227984620549124,0.013485779666977792,-0.9751352167984352,0.02301210207801568,1,IVP,lw_constant_corr,mp_constant,True,False,none
0.0074457030585752095,0.1400572787007578,0.053161842980187515,-0.9596160950713205,0.04313257770513941,1,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
-1.836479239586937e-06,0.14324346142615593,-1.2820684597326962e-05,-0.9765117686679329,0.03870954117016137,2,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.0008723019869540039,0.11388638285216672,0.007659405497834271,-0.9306486122425919,0.07817465121654925,2,NCO,lw_constant_corr,mp_constant,True,False,none
0.003404242051385459,0.11523459043843998,0.029541841893164132,-0.8979021299857444,0.024106362164635034,2,IVP,lw_constant_corr,mp_constant,True,False,none
0.005694788039264501,0.12784851775047448,0.044543246487492597,-0.8954555788318752,0.04783282344994597,2,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
-0.014745333809221047,0.10952386505540876,-0.13463124042989777,-0.9985097836164455,0.07460119044283604,3,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.015096470671735087,0.11352292142689085,-0.13298169639973795,-0.9987199454999126,0.054447213904516865,3,NCO,lw_constant_corr,mp_constant,True,False,none
-0.01183421038316388,0.10415741550971717,-0.11361851026292229,-0.9954713227673655,0.02475236001704416,3,IVP,lw_constant_corr,mp_constant,True,False,none
-0.01629572860572889,0.14813860731439568,-0.11000325236644312,-0.9996974478624419,0.0865286009911089,3,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
0.001794247342528234,0.11089603817652396,0.0161795441209178,-0.9031271407947057,0.028412819420476382,4,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.0022361719385276904,0.11213521073271898,0.019941746431794728,-0.8932888772018683,0.06005471563687731,4,NCO,lw_constant_corr,mp_constant,True,False,none
0.00219229668188344,0.10572829147164964,0.020735194443679772,-0.8988213741469051,0.02339246789740324,4,IVP,lw_constant_corr,mp_constant,True,False,none
-0.000594887419740323,0.11391968363285025,-0.005221989745445161,-0.9268526090361429,0.03785860338543346,4,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
-0.007107131053732907,0.1299889791177863,-0.05467487399249655,-0.985310076981545,0.02742068042424387,5,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.005411398183884473,0.13124994418902305,-0.04122971798029777,-0.9801942580485601,0.059812484090358456,5,NCO,lw_constant_corr,mp_constant,True,False,none
-0.008847518953779335,0.12269837767323769,-0.07210787234098044,-0.9885100177341908,0.024459332593026635,5,IVP,lw_constant_corr,mp_constant,True,False,none
-0.005551811593567623,0.13788277906353916,-0.04026472073767074,-0.9821367689997583,0.06452996979132199,5,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
0.00810689555036806,0.1252929860915879,0.06470350658238201,-0.9597533919201726,0.0466502305322651,6,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.012491366732688353,0.11207196298508716,0.1114584450906696,-0.9149987326783113,0.06950979278800329,6,NCO,lw_constant_corr,mp_constant,True,False,none
0.011905193698724973,0.11499938231231244,0.10352397951399098,-0.935103074594336,0.023351889138572456,6,IVP,lw_constant_corr,mp_constant,True,False,none
0.005470017406146264,0.1285973328547127,0.042536009765332145,-0.9784770152464312,0.10720790600989347,6,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
0.0027523758928821047,0.13937740406430746,0.0197476478439248,-0.9167903278214642,0.034799550872704595,7,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.005455822804143364,0.12397365768359034,0.04400791995686605,-0.7399421223031069,0.06906394201258756,7,NCO,lw_constant_corr,mp_constant,True,False,none
0.0031645277695715977,0.11964249260516395,0.02644986493208987,-0.7195390984962168,0.023708504378492104,7,IVP,lw_constant_corr,mp_constant,True,False,none
0.0010234296584532678,0.13700966704792705,0.007469762393392244,-0.9242057193378664,0.03704959993509863,7,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
0.008364635619376476,0.15173106398565772,0.0551280364059927,-0.9913433013378162,0.03277533455688118,8,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.0036940329403895057,0.14145390210363418,0.026114747528541208,-0.9892233394176545,0.04688481345950163,8,NCO,lw_constant_corr,mp_constant,True,False,none
0.002749843779750978,0.1284127503111372,0.021414102361851452,-0.9815641392169204,0.024333077994765577,8,IVP,lw_constant_corr,mp_constant,True,False,none
0.015216124133603761,0.16249101163053933,0.09364286664734092,-0.9734843882872659,0.04991884977641166,8,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
0.009938893064967359,0.15929706828337756,0.06239219071643189,-0.9763351621742423,0.028513594958354094,9,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.00902135089331053,0.14940525735305807,0.060381749967016785,-0.9520145181901173,0.058184682081430315,9,NCO,lw_constant_corr,mp_constant,True,False,none
0.009686530970802763,0.14442611660981008,0.06706910909268152,-0.9075867956810835,0.023037855209023374,9,IVP,lw_constant_corr,mp_constant,True,False,none
0.006618622157326474,0.16180917673054732,0.040903873877976824,-0.9799171165409954,0.06746829155008664,9,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
-0.008528482967642415,0.16255823961253307,-0.0524641690751455,-1.2247071722756115,0.03991991691965176,10,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.0037223662593218903,0.15015339041104403,-0.024790424306152154,-0.9981059509177788,0.05483091309067658,10,NCO,lw_constant_corr,mp_constant,True,False,none
-0.004376010704370146,0.12832436282373239,-0.03410116838333323,-0.9726388586527936,0.024629786186946744,10,IVP,lw_constant_corr,mp_constant,True,False,none
-0.008856705737909065,0.17419139061857172,-0.05084468128078625,-1.5250178719688163,0.04996824905380072,10,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
-0.009415604957123973,0.1447091126897924,-0.06506573623488933,-0.9984326404476517,0.040951623624406276,11,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.0026473770722316822,0.11101565221635214,-0.02384688122219479,-0.9453074016901852,0.06023294586857526,11,NCO,lw_constant_corr,mp_constant,True,False,none
0.0010249235215709588,0.10955816963747497,0.009355062474601829,-0.8597989984950106,0.024772484163183894,11,IVP,lw_constant_corr,mp_constant,True,False,none
-0.008812761058354216,0.14234985074830211,-0.0619091696406111,-0.9971155067865553,0.07586545485957041,11,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
-0.0033276980966899772,0.13470940101519563,-0.024702790388696775,-0.9899099667924575,0.034043017056835725,12,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.0015226867852435268,0.13047742599544176,0.01167011667815283,-0.9676355701260179,0.05238712951399935,12,NCO,lw_constant_corr,mp_constant,True,False,none
0.0015948738512587548,0.12130078772600716,0.013148091460445332,-0.9449343022659267,0.023312455192677422,12,IVP,lw_constant_corr,mp_constant,True,False,none
0.0014726546973225546,0.14396944334915707,0.010228939301660139,-0.9822063331943579,0.05466343998973433,12,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
-0.007849807416689877,0.12727669342183887,-0.061675136315894316,-0.9922052795092605,0.06960236947000514,13,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.006047253249119296,0.11955691102915832,-0.05058054107465081,-0.9818303556549415,0.07483028805740416,13,NCO,lw_constant_corr,mp_constant,True,False,none
-0.003986920046689314,0.11460038428974267,-0.034789761582076764,-0.9663126298199143,0.02385524737256458,13,IVP,lw_constant_corr,mp_constant,True,False,none
-0.007456739932356228,0.15444377586634095,-0.04828125892726926,-0.998297066266512,0.09165000176342956,13,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
0.0003776158355934397,0.12461541278708317,0.0030302498474695148,-0.9490493253972568,0.03204566785663764,14,Markowitz,lw_constant_corr,mp_constant,True,False,none
0.0019209812646174714,0.10585631477344927,0.018147063486109023,-0.9340245091105336,0.08481121690116823,14,NCO,lw_constant_corr,mp_constant,True,False,none
0.0037917472638303875,0.10540220164659292,0.03597408028067486,-0.8887719309797639,0.023874766530805107,14,IVP,lw_constant_corr,mp_constant,True,False,none
0.0007678438881913767,0.13170254618178698,0.005830137005291482,-0.9675296449783803,0.05001335825691626,14,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
0.0022857808259549393,0.14400201001373497,0.015873256392192354,-0.9730602805491091,0.03837652845495201,15,Markowitz,lw_constant_corr,mp_constant,True,False,none
-0.005070408032470217,0.1031677434244724,-0.04914722241776124,-0.9531714456262123,0.0731579721122215,15,NCO,lw_constant_corr,mp_constant,True,False,none
0.0004928282781772721,0.1151671022874156,0.004279245273907048,-0.9179222253929852,0.023969759243190704,15,IVP,lw_constant_corr,mp_constant,True,False,none
-0.0006248789938594663,0.1400473589071854,-0.00446191201841325,-0.9837944244059438,0.07014757526829381,15,Posterior-NCO,lw_constant_corr,mp_constant,True,True,black_litterman
0.006614508976346362,0.14326845996761595,0.04616863319250671,-0.9170499697974466,0.02671501187928487,16,Markowitz,lw_constant_corr,mp_constant,True,False,none
